id,fecha,produccion(Wh)
1,26/10/2015,11883.1357
1,27/10/2015,32240.6875
1,28/10/2015,16151.6807
1,29/10/2015,34553.2148
1,30/10/2015,26997.7363
1,31/10/2015,28686.4375
1,01/11/2015,38012.5664
1,02/11/2015,35187.6953
1,03/11/2015,38011.9844
1,04/11/2015,41887.582
1,05/11/2015,42404.7695
1,06/11/2015,35296.7812
1,07/11/2015,39592.8789
1,08/11/2015,14903.1182
1,09/11/2015,41952.9023
1,10/11/2015,40840.4961
1,11/11/2015,42057.3477
1,12/11/2015,38352.7617
1,13/11/2015,16989.5117
1,14/11/2015,9707.0078
1,15/11/2015,26710.5195
1,16/11/2015,40223.0273
1,17/11/2015,27385.2109
1,18/11/2015,34798.8594
1,19/11/2015,17949.5332
1,20/11/2015,34576.8086
1,21/11/2015,36604.3984
1,22/11/2015,20570.5977
1,23/11/2015,18100.457
1,24/11/2015,31533.3711
1,25/11/2015,33696.4336
1,26/11/2015,37070.6094
1,27/11/2015,21947.6562
1,28/11/2015,35096.6797
1,29/11/2015,40894.1094
1,30/11/2015,41585.668
1,01/12/2015,39077.5469
1,02/12/2015,36875.9258
1,03/12/2015,18627.1719
1,04/12/2015,27396.9824
1,05/12/2015,29872.9121
1,06/12/2015,22332.418
1,07/12/2015,35861.5117
1,08/12/2015,32865.0703
1,09/12/2015,27134.8262
1,10/12/2015,33633.8047
1,11/12/2015,28786.4355
1,12/12/2015,23258.8633
1,13/12/2015,15300.75
1,14/12/2015,35548.375
1,15/12/2015,42097.7188
1,16/12/2015,40935.4844
1,17/12/2015,40386.7109
1,18/12/2015,20554.209
1,19/12/2015,37516.418
1,20/12/2015,38939.7266
1,21/12/2015,31110.3691
1,22/12/2015,23782.4844
1,23/12/2015,12661.9395
1,24/12/2015,37032.0586
1,25/12/2015,34317.9609
1,26/12/2015,38976.5859
1,27/12/2015,40929.5625
1,28/12/2015,38393.0703
1,29/12/2015,41812.8906
1,30/12/2015,37504.4219
1,31/12/2015,33627.7969
1,01/01/2016,34441.0742
1,02/01/2016,35404.1328
1,03/01/2016,29362.4336
1,04/01/2016,21802.1309
1,05/01/2016,29007.1797
1,06/01/2016,42165.0508
1,07/01/2016,42558.6367
1,08/01/2016,31049.3613
1,09/01/2016,47286.9688
1,10/01/2016,17366.8242
1,11/01/2016,48329.6719
1,12/01/2016,19208.2227
1,13/01/2016,12419.2051
1,14/01/2016,39663.1992
1,15/01/2016,49745.3008
1,16/01/2016,19358.6445
1,17/01/2016,46406.1602
1,18/01/2016,44313.8008
1,19/01/2016,32237.4902
1,20/01/2016,29170.498
1,21/01/2016,47214.3594
1,22/01/2016,45142.1445
1,23/01/2016,46555.4102
1,24/01/2016,37060.7383
1,25/01/2016,40543.8594
1,26/01/2016,23691.9219
1,27/01/2016,47179.2344
1,28/01/2016,22556.8848
1,29/01/2016,13692.4688
1,30/01/2016,27592.8066
1,31/01/2016,38465.1562
1,01/02/2016,43334.2344
1,02/02/2016,41340.2109
1,03/02/2016,43098.0977
1,04/02/2016,41343.6836
1,05/02/2016,43675.4844
1,06/02/2016,43241.8125
1,07/02/2016,42819.5703
1,08/02/2016,44234.9102
1,09/02/2016,26173.0801
1,10/02/2016,23639.2539
1,11/02/2016,43266.7461
1,12/02/2016,43995.4023
1,13/02/2016,44990.3867
1,14/02/2016,40336.6211
1,15/02/2016,35938.125
1,16/02/2016,37258.4102
1,17/02/2016,43778.0703
1,18/02/2016,42336.4922
1,19/02/2016,42142.9805
1,20/02/2016,36746.8828
1,21/02/2016,41645.5273
1,22/02/2016,39659.3906
1,23/02/2016,41824.8828
1,24/02/2016,38723.3398
1,25/02/2016,35043.8359
1,26/02/2016,33063.918
1,27/02/2016,23569.0273
1,28/02/2016,35656.4297
1,29/02/2016,38266.3672
1,01/03/2016,24235.6133
1,02/03/2016,13160.0771
1,03/03/2016,23209.5312
1,04/03/2016,27087.4961
1,05/03/2016,50379.5547
1,06/03/2016,50362.793
1,07/03/2016,34988.7969
1,08/03/2016,48404.7773
1,09/03/2016,31662.1641
1,10/03/2016,41760.6445
1,11/03/2016,53012.4766
1,12/03/2016,53455.4375
1,13/03/2016,52530.75
1,14/03/2016,49754.0742
1,15/03/2016,46760.6719
1,16/03/2016,37648.3711
1,17/03/2016,38948.793
1,18/03/2016,42529.8672
1,19/03/2016,35756.25
1,20/03/2016,32507.4629
1,21/03/2016,24200.4297
1,22/03/2016,33992.8711
1,23/03/2016,36325.8594
1,24/03/2016,42550.1914
1,25/03/2016,52297.3438
1,26/03/2016,34017.3672
1,27/03/2016,42811.7188
1,28/03/2016,38357.3555
1,29/03/2016,51378.1367
1,30/03/2016,46804.5352
1,31/03/2016,51573.3438
1,01/04/2016,51391.7031
1,02/04/2016,51306.207
1,03/04/2016,45391.168
1,04/04/2016,45409.0625
1,05/04/2016,48650.6016
1,06/04/2016,43571.3594
1,07/04/2016,47091.1367
1,08/04/2016,39708.543
1,09/04/2016,42000.1211
1,10/04/2016,40063.9258
1,11/04/2016,44082.1914
1,12/04/2016,40658.4609
1,13/04/2016,42113.5781
1,14/04/2016,42226.5977
1,15/04/2016,46421.1758
1,16/04/2016,40442.8672
1,17/04/2016,38706.9297
1,18/04/2016,32131.2832
1,19/04/2016,39784.8359
1,20/04/2016,28414.75
1,21/04/2016,37323.2148
1,22/04/2016,27082.7715
1,23/04/2016,19024.8965
1,24/04/2016,44179.3789
1,25/04/2016,39734.6602
1,26/04/2016,43635.0703
1,27/04/2016,47321.1992
1,28/04/2016,47924.418
1,29/04/2016,47233.1562
1,30/04/2016,33390.1133
1,01/05/2016,48549.418
1,02/05/2016,46456.3867
1,03/05/2016,27617.8516
1,04/05/2016,41834.1055
1,05/05/2016,44932.5508
1,06/05/2016,49229.5977
1,07/05/2016,51189.8594
1,08/05/2016,44257.9961
1,09/05/2016,40239.8359
1,10/05/2016,43254.6094
1,11/05/2016,33113.5898
1,12/05/2016,40264.1172
1,13/05/2016,47598.7656
1,14/05/2016,30394.5859
1,15/05/2016,23663.1133
1,16/05/2016,29033.1094
1,17/05/2016,38876.375
1,18/05/2016,35699.4766
1,19/05/2016,41728.0547
1,20/05/2016,48022.3594
1,21/05/2016,35798.5781
1,22/05/2016,45014.4023
1,23/05/2016,44511.8906
1,24/05/2016,41693.2109
1,25/05/2016,48691.3398
1,26/05/2016,33794.4258
1,27/05/2016,39150.4141
1,28/05/2016,45300.5938
1,29/05/2016,43746.5039
1,30/05/2016,40991.5391
1,31/05/2016,41696.5547
1,01/06/2016,29489.8633
1,02/06/2016,34308.0117
1,03/06/2016,28106.7363
1,04/06/2016,25868.5977
1,05/06/2016,39101.0508
1,06/06/2016,32309.0449
1,07/06/2016,32630.6484
1,08/06/2016,36502.207
1,09/06/2016,32021.2617
1,10/06/2016,31582.1406
1,11/06/2016,28682.9863
1,12/06/2016,38526.3164
1,13/06/2016,34437.7031
1,14/06/2016,41572.2148
1,15/06/2016,48888.3906
1,16/06/2016,43163.168
1,17/06/2016,44426.332
1,18/06/2016,42112.5977
1,19/06/2016,41196.5703
1,20/06/2016,22862.875
1,21/06/2016,25589.3555
1,22/06/2016,47246.5156
1,23/06/2016,38814.2656
1,24/06/2016,28770.8398
1,25/06/2016,32153.0449
1,26/06/2016,26247.0605
1,27/06/2016,38652.2422
1,28/06/2016,45866.7812
1,29/06/2016,36649.6172
1,30/06/2016,38575.4922
1,01/07/2016,27909.1836
1,02/07/2016,38951.832
1,03/07/2016,43059.4102
1,04/07/2016,39573.0664
1,05/07/2016,39227.582
1,06/07/2016,38371.4297
1,07/07/2016,41168.1484
1,08/07/2016,44043.0352
1,09/07/2016,44650.4258
1,10/07/2016,42032.043
1,11/07/2016,24655.9219
1,12/07/2016,23202.2871
1,13/07/2016,34694.3516
1,14/07/2016,32547.5645
1,15/07/2016,41599.418
1,16/07/2016,38385.8594
1,17/07/2016,37615.7109
1,18/07/2016,42443.0469
1,19/07/2016,26457.1191
1,20/07/2016,26397.7422
1,21/07/2016,27141.2637
1,22/07/2016,34292.4648
1,23/07/2016,42288.7383
1,24/07/2016,41526.1289
1,25/07/2016,39553.2266
1,26/07/2016,42755.832
1,27/07/2016,34568.5078
1,28/07/2016,35115.4961
1,29/07/2016,44319.0195
1,30/07/2016,35846.8828
1,31/07/2016,33016.4023
1,01/08/2016,38595.9062
1,02/08/2016,38939.4102
1,03/08/2016,48011.9492
1,04/08/2016,47184.1055
1,05/08/2016,28549.7988
1,06/08/2016,23969.8281
1,07/08/2016,28603.3945
1,08/08/2016,25337.3359
1,09/08/2016,33292.5039
1,10/08/2016,38680.0508
1,11/08/2016,41562.0195
1,12/08/2016,41557.1367
1,13/08/2016,44856.625
1,14/08/2016,44362.625
1,15/08/2016,45756.9766
1,16/08/2016,22582.0781
1,17/08/2016,26909.1387
1,18/08/2016,32941.125
1,19/08/2016,40535.0586
1,20/08/2016,40988.457
1,21/08/2016,31722.8203
1,22/08/2016,32248.4473
1,23/08/2016,40376.9023
1,24/08/2016,24434.8066
1,25/08/2016,41333.7695
1,26/08/2016,36414
1,27/08/2016,42224.6602
1,28/08/2016,38325.7227
1,29/08/2016,37842.0977
1,30/08/2016,41272.3164
1,31/08/2016,47091.793
1,01/09/2016,26130.5527
1,02/09/2016,29450.0625
1,03/09/2016,21447.3008
1,04/09/2016,23600.1484
1,05/09/2016,15361.0957
1,06/09/2016,37491.8477
1,07/09/2016,44296.6602
1,08/09/2016,41857.6172
1,09/09/2016,45733.8203
1,10/09/2016,46852.6172
1,11/09/2016,34412.4648
1,12/09/2016,32741.002
1,13/09/2016,35479.9336
1,14/09/2016,44817.1641
1,15/09/2016,39899.0156
1,16/09/2016,32097.0586
1,17/09/2016,40957.5352
1,18/09/2016,45786.3008
1,19/09/2016,34660.4609
1,20/09/2016,40830.7773
1,21/09/2016,22895.9512
1,22/09/2016,37678.2695
1,23/09/2016,32726.2324
1,24/09/2016,34488.7969
1,25/09/2016,30366.5645
1,26/09/2016,30306.2383
1,27/09/2016,20314.3867
1,28/09/2016,17219.7422
1,29/09/2016,36073.8086
1,30/09/2016,30606.3086
1,01/10/2016,33518.9688
1,02/10/2016,43707.8047
1,03/10/2016,44095.4102
1,04/10/2016,30602.3828
1,05/10/2016,45441.6484
1,06/10/2016,43383.207
1,07/10/2016,42917.0742
1,08/10/2016,36020.875
1,09/10/2016,13861.2637
1,10/10/2016,28243.8281
1,11/10/2016,28283.2871
1,12/10/2016,37547.9219
1,13/10/2016,40708.3555
1,14/10/2016,47308.5547
1,15/10/2016,42732.5781
1,16/10/2016,44618.0117
1,17/10/2016,36969.5117
1,18/10/2016,43193.1211
1,19/10/2016,44338.4375
1,20/10/2016,33324.9766
1,21/10/2016,15395.1992
1,22/10/2016,16733.8301
1,23/10/2016,29994.3281
1,24/10/2016,38305.043
1,25/10/2016,31024.959
1,26/10/2016,39513.9766
1,27/10/2016,19583.8652
1,28/10/2016,14748.0654
1,29/10/2016,46272.7344
1,30/10/2016,32471.6777
1,31/10/2016,21308.6602
1,01/11/2016,41980.6484
1,02/11/2016,43096.4766
1,03/11/2016,25476.2598
1,04/11/2016,16995.6934
1,05/11/2016,22355.4922
1,06/11/2016,41514.1367
1,07/11/2016,41740.0156
1,08/11/2016,29177.1367
1,09/11/2016,8602.3789
1,10/11/2016,11495.334
1,11/11/2016,8358.209
1,12/11/2016,25237.8418
1,13/11/2016,20580.6875
1,14/11/2016,26899.5586
1,15/11/2016,21756.9062
1,16/11/2016,7213.0952
1,17/11/2016,26942.7832
1,18/11/2016,29673.2969
1,19/11/2016,10055.2422
1,20/11/2016,27132.8027
1,21/11/2016,42824.8125
1,22/11/2016,41413.168
1,23/11/2016,41492.4961
1,24/11/2016,33630.0938
1,25/11/2016,37250.2773
1,26/11/2016,27429.75
1,27/11/2016,34617.6797
1,28/11/2016,40519.9102
1,29/11/2016,39447.4844
1,30/11/2016,36704.0352
1,01/12/2016,38976.5781
1,02/12/2016,37876.5859
1,03/12/2016,40602.1758
1,04/12/2016,27334.7773
1,05/12/2016,41145.1445
1,06/12/2016,40044.1094
1,07/12/2016,26720.6211
1,08/12/2016,32623.6035
1,09/12/2016,20944.8223
1,10/12/2016,24755.4102
1,11/12/2016,35214.1758
1,12/12/2016,36521.1836
1,13/12/2016,37491.5781
1,14/12/2016,37900.9297
1,15/12/2016,26150.6738
1,16/12/2016,31375.7598
1,17/12/2016,36500.0508
1,18/12/2016,35586.7734
1,19/12/2016,30385.8906
1,20/12/2016,31366.2246
1,21/12/2016,37700.8633
1,22/12/2016,36809.5312
1,23/12/2016,37049.1797
1,24/12/2016,34880.7148
1,25/12/2016,36876.1758
1,26/12/2016,35274.5312
1,27/12/2016,36632.5938
1,28/12/2016,33106.6758
1,29/12/2016,36200.8242
1,30/12/2016,18043.8418
1,31/12/2016,32344.1641
1,01/01/2017,33587.2695
1,02/01/2017,37790.8828
1,03/01/2017,36473.7109
1,04/01/2017,42441.7891
1,05/01/2017,42250.9531
1,06/01/2017,40542.3711
1,07/01/2017,38912.4609
1,08/01/2017,18008.0176
1,09/01/2017,38897.418
1,10/01/2017,41297.5273
1,11/01/2017,39565.8281
1,12/01/2017,41072.3242
1,13/01/2017,40968.3203
1,14/01/2017,39527.4375
1,15/01/2017,40910.3828
1,16/01/2017,40997.293
1,17/01/2017,37874.9453
1,18/01/2017,38592.9258
1,19/01/2017,36732.0195
1,20/01/2017,39781.5781
1,21/01/2017,41770.7461
1,22/01/2017,41702.0664
1,23/01/2017,41343.6641
1,24/01/2017,40554.0508
1,25/01/2017,40460.5547
1,26/01/2017,38911.9883
1,27/01/2017,39453.1602
1,28/01/2017,40193.25
1,29/01/2017,29325.5879
1,30/01/2017,37293.1445
1,31/01/2017,35983.0664
1,01/02/2017,31326.0781
1,02/02/2017,37441.5508
1,03/02/2017,37980.1641
1,04/02/2017,34694.2266
1,05/02/2017,37751.0078
1,06/02/2017,32621.3398
1,07/02/2017,38102.4258
1,08/02/2017,37056.4609
1,09/02/2017,40190.6953
1,10/02/2017,37743.5625
1,11/02/2017,39530.3164
1,12/02/2017,38722.1758
1,13/02/2017,36310.3203
1,14/02/2017,36331.0508
1,15/02/2017,39679.1914
1,16/02/2017,39484.2422
1,17/02/2017,40374.418
1,18/02/2017,38592.8398
1,19/02/2017,37022.793
1,20/02/2017,39503.1914
1,21/02/2017,32342.2949
1,22/02/2017,38484.4062
1,23/02/2017,37505.4727
1,24/02/2017,39271.957
1,25/02/2017,36928.3359
1,26/02/2017,38659.2461
1,27/02/2017,37471.0586
1,28/02/2017,37494.0938
1,01/03/2017,37158.3594
1,02/03/2017,37333.7617
1,03/03/2017,34730.3203
1,04/03/2017,30237.8125
1,05/03/2017,30171.0098
1,06/03/2017,28943.4668
1,07/03/2017,26541.7656
1,08/03/2017,29131.6582
1,09/03/2017,29434.8008
1,10/03/2017,36682.2539
1,11/03/2017,39400.5781
1,12/03/2017,27110.0547
1,13/03/2017,34847.6875
1,14/03/2017,35119.1758
1,15/03/2017,27785.9316
1,16/03/2017,42606.3867
1,17/03/2017,40044.2188
1,18/03/2017,48846.2812
1,19/03/2017,49459.457
1,20/03/2017,50287.4922
1,21/03/2017,49904.1172
1,22/03/2017,49738.2227
1,23/03/2017,49342.4141
1,24/03/2017,42930.25
1,25/03/2017,44746.2812
1,26/03/2017,42591.8906
1,27/03/2017,48015.9883
1,28/03/2017,43604.3242
1,29/03/2017,48902.6875
1,30/03/2017,47911.5547
1,31/03/2017,36643.8477
1,01/04/2017,42454.4922
1,02/04/2017,49123.5547
1,03/04/2017,48920.2539
1,04/04/2017,48525.9609
1,05/04/2017,46483.5039
1,06/04/2017,34439.4336
1,07/04/2017,41537.6172
1,08/04/2017,31244.6953
1,09/04/2017,40367.7266
1,10/04/2017,41777.2891
1,11/04/2017,39547.457
1,12/04/2017,50528.2266
1,13/04/2017,39129.5195
1,14/04/2017,42430.2578
1,15/04/2017,44557.2852
1,16/04/2017,41661.2266
1,17/04/2017,35887.0391
1,18/04/2017,31931.0176
1,19/04/2017,47966.6836
1,20/04/2017,50248.3672
1,21/04/2017,45043.9688
1,22/04/2017,50031.1875
1,23/04/2017,43548.3477
1,24/04/2017,40223.6914
1,25/04/2017,44188.3008
1,26/04/2017,48469.8555
1,27/04/2017,36669.4844
1,28/04/2017,38216.3359
1,29/04/2017,33527.375
1,30/04/2017,45663.3555
1,01/05/2017,37852.3867
1,02/05/2017,29371.1992
1,03/05/2017,35296.9141
1,04/05/2017,27011.9688
1,05/05/2017,35941.5156
1,06/05/2017,45498.6797
1,07/05/2017,41237.3359
1,08/05/2017,32364.5
1,09/05/2017,37193.3477
1,10/05/2017,35329.2656
1,11/05/2017,41640.8398
1,12/05/2017,37242.9609
1,13/05/2017,42900.6211
1,14/05/2017,38692.082
1,15/05/2017,41789.3594
1,16/05/2017,39346.6914
1,17/05/2017,39639.168
1,18/05/2017,37807.0625
1,19/05/2017,41160.2656
1,20/05/2017,41996.1914
1,21/05/2017,43175.7695
1,22/05/2017,42902.0898
1,23/05/2017,45616.4766
1,24/05/2017,34279.4141
1,25/05/2017,35595.3633
1,26/05/2017,47315.3555
1,27/05/2017,41568.043
1,28/05/2017,41540.4766
1,29/05/2017,34714.6406
1,30/05/2017,38288.9492
1,31/05/2017,22722.3359
1,01/06/2017,25688.293
1,02/06/2017,43889.2891
1,03/06/2017,45762.7461
1,04/06/2017,47251.9805
1,05/06/2017,36585.1953
1,06/06/2017,29566.3613
1,07/06/2017,36700.332
1,08/06/2017,44223.9375
1,09/06/2017,39900.6172
1,10/06/2017,31722.1328
1,11/06/2017,47363.9453
1,12/06/2017,47104.9883
1,13/06/2017,43039.8984
1,14/06/2017,27717.627
1,15/06/2017,38657.8594
1,16/06/2017,42808.2227
1,17/06/2017,45982.6562
1,18/06/2017,46827.4297
1,19/06/2017,44314.5898
1,20/06/2017,40227.582
1,21/06/2017,47057.6523
1,22/06/2017,38247.5273
1,23/06/2017,45080.4219
1,24/06/2017,32834.6172
1,25/06/2017,27340.416
1,26/06/2017,31329.4746
1,27/06/2017,22342.4434
1,28/06/2017,36000.7148
1,29/06/2017,31625.3047
1,30/06/2017,24927.3086
1,01/07/2017,25901.8438
1,02/07/2017,36218.5977
1,03/07/2017,26812.4941
1,04/07/2017,24767.582
1,05/07/2017,29340.2207
1,06/07/2017,37431.8125
1,07/07/2017,22687.5332
1,08/07/2017,17103.0918
1,09/07/2017,18884.8574
1,10/07/2017,19026.6973
1,11/07/2017,23236.0488
1,12/07/2017,28780.7734
1,13/07/2017,35030.0547
1,14/07/2017,42490.7852
1,15/07/2017,44871.7969
1,16/07/2017,40342.4805
1,17/07/2017,42137.6875
1,18/07/2017,27693.5137
1,19/07/2017,29714.9863
1,20/07/2017,42007.9219
1,21/07/2017,39087.9883
1,22/07/2017,36590.4336
1,23/07/2017,26399.8438
1,24/07/2017,29097.9961
1,25/07/2017,28047.1289
1,26/07/2017,33508.8555
1,27/07/2017,31099.0703
1,28/07/2017,44548.0469
1,29/07/2017,41839.0469
1,30/07/2017,45681.8906
1,31/07/2017,47622.4297
1,01/08/2017,40846.4844
1,02/08/2017,40727.4727
1,03/08/2017,40661.2383
1,04/08/2017,37639.5625
1,05/08/2017,37586.2812
1,06/08/2017,45333.8242
1,07/08/2017,45574.5938
1,08/08/2017,42840.7812
1,09/08/2017,31682.9102
1,10/08/2017,8571.8389
1,11/08/2017,40005.1016
1,12/08/2017,36496.9258
1,13/08/2017,43604.8594
1,14/08/2017,40074.4258
1,15/08/2017,39408.3438
1,16/08/2017,34135.8164
1,17/08/2017,29644.0781
1,18/08/2017,42157.6172
1,19/08/2017,41027.3984
1,20/08/2017,42174.707
1,21/08/2017,39905.0703
1,22/08/2017,33378.2344
1,23/08/2017,39120.332
1,24/08/2017,35334.3867
1,25/08/2017,20383.1504
1,26/08/2017,33755.9141
1,27/08/2017,22183.9941
1,28/08/2017,27055.9883
1,29/08/2017,22398.1855
1,30/08/2017,16118.5918
1,31/08/2017,21594.3105
1,01/09/2017,24612.6367
1,02/09/2017,18304.623
1,03/09/2017,26257.7812
1,04/09/2017,16676.8398
1,05/09/2017,29117.0234
1,06/09/2017,20526.4844
1,07/09/2017,20096.8789
1,08/09/2017,25071.8887
1,09/09/2017,18244.1113
1,10/09/2017,22605.6152
1,11/09/2017,49503.4766
1,12/09/2017,49313.4258
1,13/09/2017,32602.9668
1,14/09/2017,42503.0781
1,15/09/2017,44233.6758
1,16/09/2017,37995.7969
1,17/09/2017,45406.0508
1,18/09/2017,39301.4219
1,19/09/2017,18252.4043
1,20/09/2017,34284.6562
1,21/09/2017,30881.7793
1,22/09/2017,30339.834
1,23/09/2017,31937.9766
1,24/09/2017,38812.1016
1,25/09/2017,27493.1367
1,26/09/2017,33104.0898
1,27/09/2017,25783.5625
1,28/09/2017,16979.8398
1,29/09/2017,11506.4941
1,30/09/2017,10850.4258
1,01/10/2017,23537.2773
1,02/10/2017,21006.9824
1,03/10/2017,21219.0078
1,04/10/2017,12395.4707
1,05/10/2017,33508.5938
1,06/10/2017,43065.6445
1,07/10/2017,46876.4844
1,08/10/2017,34014.3125
1,09/10/2017,41155.4688
1,10/10/2017,36915.8008
1,11/10/2017,25178.209
1,12/10/2017,16341.4287
1,13/10/2017,32814.0742
1,14/10/2017,43008.2031
1,15/10/2017,39076.582
1,16/10/2017,21534.7812
1,17/10/2017,24534.6328
1,18/10/2017,35182.7852
1,19/10/2017,36530.0547
1,20/10/2017,41145.2031
1,21/10/2017,42102.9805
1,22/10/2017,42059.3438
1,23/10/2017,23190.2109
1,24/10/2017,30786.9082
1,25/10/2017,30599.6914
1,26/10/2017,43161.0859
1,27/10/2017,42834.6484
1,28/10/2017,41202.418
1,29/10/2017,37485.9961
1,30/10/2017,34330.5742
1,31/10/2017,35767.7344
1,01/11/2017,35561.9961
1,02/11/2017,39411.707
1,03/11/2017,41220.4805
1,04/11/2017,43480.9023
1,05/11/2017,43423.2695
1,06/11/2017,42126.0352
1,07/11/2017,42530.5898
1,08/11/2017,41564.3516
1,09/11/2017,34856.2031
1,10/11/2017,34716.7812
1,11/11/2017,36322.8438
1,12/11/2017,37083.543
1,13/11/2017,42640.6484
1,14/11/2017,39327.4688
1,15/11/2017,39574.6016
1,16/11/2017,40342.9922
1,17/11/2017,38348.1172
1,18/11/2017,40757.0977
1,19/11/2017,35294.4961
1,20/11/2017,38159.5
1,21/11/2017,38942.7891
1,22/11/2017,37837.9102
1,23/11/2017,39270.875
1,24/11/2017,38144.1289
1,25/11/2017,38676.1914
1,26/11/2017,40264.1484
1,27/11/2017,39625.7617
1,28/11/2017,37984.2695
1,29/11/2017,38179.8086
1,30/11/2017,34721.6562
1,01/12/2017,36147.4727
1,02/12/2017,31687.3301
1,03/12/2017,35361.9961
1,04/12/2017,34301.0664
1,05/12/2017,35282.1523
1,06/12/2017,36111.8672
1,07/12/2017,33681.3945
1,08/12/2017,37422.5
1,09/12/2017,31388.9629
1,10/12/2017,39533.5117
1,11/12/2017,37300.8672
1,12/12/2017,37825.4375
1,13/12/2017,36477.6406
1,14/12/2017,32142.4375
1,15/12/2017,36055.0977
1,16/12/2017,31115.625
1,17/12/2017,27045.1895
1,18/12/2017,34500.9609
1,19/12/2017,33790.7227
1,20/12/2017,34207.3984
1,21/12/2017,35508.3281
1,22/12/2017,35309.0352
1,23/12/2017,33487.9531
1,24/12/2017,33440.6914
1,25/12/2017,35418.8477
1,26/12/2017,35337.8672
1,27/12/2017,35512.7383
1,28/12/2017,35003.8359
1,29/12/2017,28151.0703
1,30/12/2017,33467.9023
1,31/12/2017,31256.4375
1,01/01/2018,29349.4043
1,02/01/2018,33633.0977
1,03/01/2018,31706.6367
1,04/01/2018,32368.0234
1,05/01/2018,31994.8105
1,06/01/2018,32992.5898
1,07/01/2018,35686.4961
1,08/01/2018,34112.1641
1,09/01/2018,35638.5742
1,10/01/2018,34271.8203
1,11/01/2018,31304.2578
1,12/01/2018,33915.9375
1,13/01/2018,34335.9336
1,14/01/2018,34598.3984
1,15/01/2018,34600.0078
1,16/01/2018,32589.0918
1,17/01/2018,31127.668
1,18/01/2018,27360.2207
1,19/01/2018,29800.3574
1,20/01/2018,30873.5547
1,21/01/2018,32950.8398
1,22/01/2018,29785.8008
1,23/01/2018,27805.3223
1,24/01/2018,23690.6699
1,25/01/2018,28519.1992
1,26/01/2018,33406.9531
1,27/01/2018,32702.2852
1,28/01/2018,10591.9248
1,29/01/2018,5768.6982
1,30/01/2018,29512.8359
1,31/01/2018,30632.5723
1,01/02/2018,36697.1172
1,02/02/2018,40795.707
1,03/02/2018,36680.5156
1,04/02/2018,37802.4062
1,05/02/2018,37714.2188
1,06/02/2018,36503.0898
1,07/02/2018,38243.5586
1,08/02/2018,31696.666
1,09/02/2018,26428.1797
1,10/02/2018,33696.5117
1,11/02/2018,38409.3984
1,12/02/2018,36955.2422
1,13/02/2018,41046.7422
1,14/02/2018,42380.3984
1,15/02/2018,40885.0391
1,16/02/2018,43924.8789
1,17/02/2018,42731.6172
1,18/02/2018,43886.25
1,19/02/2018,34180.2109
1,20/02/2018,31725.6035
1,21/02/2018,38706.5352
1,22/02/2018,38693.668
1,23/02/2018,38200.1289
1,24/02/2018,38094.0039
1,25/02/2018,39336.4531
1,26/02/2018,39320.1719
1,27/02/2018,40407.2656
1,28/02/2018,41035.5547
1,01/03/2018,39663.7148
1,02/03/2018,39563.3906
1,03/03/2018,42239.2188
1,04/03/2018,42954.6953
1,05/03/2018,40147.7539
1,06/03/2018,35106.4688
1,07/03/2018,28930.7969
1,08/03/2018,39395.7539
1,09/03/2018,37669.207
1,10/03/2018,45670.5586
1,11/03/2018,46803.3203
1,12/03/2018,42508.3945
1,13/03/2018,44177.8633
1,14/03/2018,40811.1914
1,15/03/2018,36424.8164
1,16/03/2018,38543.6289
1,17/03/2018,40823.6875
1,18/03/2018,41356.25
1,19/03/2018,44364.7344
1,20/03/2018,45160.5234
1,21/03/2018,43712.8438
1,22/03/2018,46677.0977
1,23/03/2018,46427.7734
1,24/03/2018,49442.4336
1,25/03/2018,49593.7656
1,26/03/2018,44142.0312
1,27/03/2018,45037.1484
1,28/03/2018,47295.6602
1,29/03/2018,46237.8906
1,30/03/2018,29787.0879
1,31/03/2018,42662.7461
1,01/04/2018,47737.0703
1,02/04/2018,45830.543
1,03/04/2018,40799.1367
1,04/04/2018,43457.625
1,05/04/2018,41310.4961
1,06/04/2018,30969.4258
1,07/04/2018,44155.8281
1,08/04/2018,47504.2969
1,09/04/2018,39828.5898
1,10/04/2018,39160.8242
1,11/04/2018,30345.8691
1,12/04/2018,37824.4961
1,13/04/2018,38143.7109
1,14/04/2018,45816.0117
1,15/04/2018,44129.5039
1,16/04/2018,42893.3281
1,17/04/2018,43318.0078
1,18/04/2018,43310.8047
1,19/04/2018,48429.1992
1,20/04/2018,46930.5469
1,21/04/2018,44443.6016
1,22/04/2018,43617.1953
1,23/04/2018,36573.1992
1,24/04/2018,28910.1152
1,25/04/2018,33092.1719
1,26/04/2018,39791.6836
1,27/04/2018,43937.4102
1,28/04/2018,39947.918
1,29/04/2018,42426.2344
1,30/04/2018,27695.4883
1,01/05/2018,39215.0508
1,02/05/2018,29571.1113
1,03/05/2018,39332.0742
1,04/05/2018,40195.9609
1,05/05/2018,37496.7656
1,06/05/2018,26576.8867
1,07/05/2018,18668.6387
1,08/05/2018,16260.8008
1,09/05/2018,49525.9609
1,10/05/2018,46058.625
1,11/05/2018,46544.0742
1,12/05/2018,42610.4141
1,13/05/2018,46547.0273
