id,date,production(kWh),specific_prod(kWh/kWp),uvIndex,sunHour,cloudcover,maxtempC,mintempC,precipitation,sunrise,sunset
1,2017-06-14,27.717627,2.717414411764706,5.0,11.6,27.0,22.0,13.0,14.5,06:58 AM,08:16 PM
1,2017-06-15,38.6578594,3.789986215686275,5.0,11.6,21.0,23.0,12.0,7.3,06:58 AM,08:16 PM
1,2017-06-16,42.8082227,4.196884578431373,5.0,11.6,15.0,24.0,12.0,1.8,06:59 AM,08:16 PM
1,2017-06-17,45.9826562,4.508103549019609,5.0,11.6,7.0,24.0,11.0,0.0,06:59 AM,08:16 PM
1,2017-06-18,46.8274297,4.590924480392157,5.0,11.6,3.0,24.0,10.0,0.4,06:59 AM,08:17 PM
1,2017-06-19,44.3145898,4.344567627450981,5.0,11.6,8.0,24.0,11.0,0.7,06:59 AM,08:17 PM
1,2017-06-20,40.227582000000005,3.9438805882352947,5.0,11.6,8.0,23.0,10.0,0.0,06:59 AM,08:17 PM
1,2017-06-21,47.0576523,4.6134953235294125,5.0,11.6,7.0,23.0,10.0,0.0,07:00 AM,08:17 PM
1,2017-06-22,38.2475273,3.749757578431373,5.0,11.6,12.0,25.0,11.0,0.3,07:00 AM,08:18 PM
1,2017-06-23,45.080421900000005,4.4196492058823535,5.0,11.6,1.0,26.0,10.0,0.1,07:00 AM,08:18 PM
1,2017-06-24,32.834617200000004,3.2190801176470596,5.0,11.6,13.0,23.0,11.0,4.7,07:00 AM,08:18 PM
1,2017-06-25,27.340416,2.6804329411764707,5.0,11.6,41.0,21.0,13.0,6.9,07:01 AM,08:18 PM
1,2017-06-26,31.3294746,3.0715171176470593,5.0,11.6,40.0,21.0,12.0,12.0,07:01 AM,08:18 PM
1,2017-06-27,22.3424434,2.1904356274509804,5.0,11.6,32.0,21.0,13.0,6.1,07:01 AM,08:18 PM
1,2017-06-28,36.000714800000004,3.5294818431372557,5.0,11.6,43.0,21.0,13.0,8.8,07:01 AM,08:18 PM
1,2017-06-29,31.6253047,3.100520068627451,4.0,11.6,29.0,21.0,13.0,10.1,07:02 AM,08:19 PM
1,2017-06-30,24.9273086,2.443853784313726,4.0,11.6,30.0,22.0,13.0,9.0,07:02 AM,08:19 PM
1,2017-07-01,25.901843799999998,2.539396450980392,5.0,11.6,31.0,20.0,12.0,4.7,07:02 AM,08:19 PM
1,2017-07-02,36.2185977,3.550842911764706,5.0,11.6,22.0,23.0,11.0,4.8,07:03 AM,08:19 PM
1,2017-07-03,26.8124941,2.628675892156863,5.0,11.6,20.0,22.0,11.0,9.1,07:03 AM,08:19 PM
1,2017-07-04,24.767582,2.4281943137254904,5.0,11.6,26.0,22.0,12.0,8.4,07:03 AM,08:19 PM
1,2017-07-05,29.340220700000003,2.8764922254901966,5.0,11.6,27.0,21.0,11.0,12.9,07:04 AM,08:19 PM
1,2017-07-06,37.4318125,3.6697855392156864,5.0,11.6,24.0,21.0,10.0,8.5,07:04 AM,08:19 PM
1,2017-07-07,22.6875332,2.224267960784314,5.0,11.6,39.0,19.0,12.0,10.6,07:04 AM,08:19 PM
1,2017-07-08,17.103091799999998,1.6767737058823529,5.0,10.3,43.0,19.0,12.0,10.2,07:05 AM,08:19 PM
1,2017-07-09,18.8848574,1.8514566078431376,5.0,11.6,45.0,17.0,13.0,9.5,07:05 AM,08:19 PM
1,2017-07-10,19.0266973,1.865362480392157,5.0,11.6,49.0,18.0,13.0,12.0,07:05 AM,08:19 PM
1,2017-07-11,23.2360488,2.278044,5.0,11.6,38.0,20.0,11.0,8.8,07:06 AM,08:19 PM
1,2017-07-12,28.780773399999998,2.821644450980392,5.0,11.6,42.0,21.0,13.0,5.9,07:06 AM,08:18 PM
1,2017-07-13,35.0300547,3.4343190882352945,5.0,11.6,19.0,22.0,12.0,4.1,07:06 AM,08:18 PM
1,2017-07-14,42.4907852,4.165763254901961,5.0,11.6,9.0,23.0,10.0,3.2,07:07 AM,08:18 PM
1,2017-07-15,44.8717969,4.3991957745098045,5.0,11.6,13.0,21.0,9.0,3.9,07:07 AM,08:18 PM
1,2017-07-16,40.3424805,3.9551451470588237,5.0,11.6,14.0,21.0,9.0,5.7,07:08 AM,08:18 PM
1,2017-07-17,42.1376875,4.131145833333333,5.0,11.6,17.0,21.0,10.0,7.0,07:08 AM,08:18 PM
1,2017-07-18,27.6935137,2.715050362745098,5.0,11.6,16.0,21.0,10.0,1.9,07:08 AM,08:17 PM
1,2017-07-19,29.7149863,2.913233950980392,5.0,11.6,17.0,23.0,12.0,4.0,07:09 AM,08:17 PM
1,2017-07-20,42.0079219,4.118423715686275,5.0,11.6,20.0,24.0,12.0,5.5,07:09 AM,08:17 PM
1,2017-07-21,39.0879883,3.832155715686275,5.0,11.6,19.0,24.0,13.0,6.4,07:09 AM,08:17 PM
1,2017-07-22,36.5904336,3.587297411764706,5.0,11.6,18.0,23.0,13.0,6.4,07:10 AM,08:16 PM
1,2017-07-23,26.3998438,2.588219980392157,5.0,11.6,35.0,21.0,14.0,7.2,07:10 AM,08:16 PM
1,2017-07-24,29.0979961,2.8527447156862746,5.0,11.6,37.0,21.0,14.0,4.4,07:11 AM,08:16 PM
1,2017-07-25,28.0471289,2.7497185196078435,5.0,11.6,32.0,21.0,14.0,4.8,07:11 AM,08:15 PM
1,2017-07-26,33.508855499999996,3.2851819117647056,5.0,11.6,43.0,22.0,13.0,1.5,07:11 AM,08:15 PM
1,2017-07-27,31.0990703,3.048928460784314,5.0,11.6,18.0,24.0,13.0,6.4,07:12 AM,08:15 PM
1,2017-07-28,44.5480469,4.3674555784313736,5.0,11.6,9.0,24.0,13.0,0.0,07:12 AM,08:14 PM
1,2017-07-29,41.8390469,4.101867343137255,5.0,11.6,12.0,24.0,14.0,1.7,07:12 AM,08:14 PM
1,2017-07-30,45.681890599999996,4.478616725490196,5.0,11.6,8.0,25.0,14.0,5.4,07:13 AM,08:13 PM
1,2017-07-31,47.6224297,4.668865656862745,5.0,11.6,8.0,25.0,13.0,1.1,07:13 AM,08:13 PM
1,2017-08-01,40.8464844,4.004557294117648,5.0,11.6,12.0,23.0,14.0,3.7,07:13 AM,08:12 PM
1,2017-08-02,40.7274727,3.992889480392157,5.0,11.6,14.0,25.0,14.0,4.1,07:14 AM,08:12 PM
1,2017-08-03,40.661238299999994,3.9863959117647054,5.0,11.6,20.0,25.0,13.0,8.8,07:14 AM,08:11 PM
1,2017-08-04,37.6395625,3.6901531862745096,5.0,11.6,29.0,23.0,14.0,11.0,07:14 AM,08:11 PM
1,2017-08-05,37.586281199999995,3.6849295294117645,5.0,11.6,13.0,25.0,14.0,3.7,07:15 AM,08:10 PM
1,2017-08-06,45.3338242,4.444492568627451,5.0,11.6,13.0,25.0,14.0,1.8,07:15 AM,08:10 PM
1,2017-08-07,45.5745938,4.468097431372549,5.0,11.6,8.0,25.0,14.0,3.5,07:15 AM,08:09 PM
1,2017-08-08,42.840781199999995,4.2000765882352935,5.0,11.6,10.0,25.0,14.0,0.7,07:16 AM,08:09 PM
1,2017-08-09,31.6829102,3.106167666666667,5.0,11.6,23.0,22.0,13.0,0.2,07:16 AM,08:08 PM
1,2017-08-10,8.571838900000001,0.8403763627450982,4.0,9.0,76.0,16.0,14.0,18.6,07:16 AM,08:07 PM
1,2017-08-11,40.0051016,3.9220687843137263,5.0,11.6,18.0,22.0,12.0,4.2,07:17 AM,08:07 PM
1,2017-08-12,36.4969258,3.578129980392157,5.0,11.6,12.0,22.0,12.0,5.6,07:17 AM,08:06 PM
1,2017-08-13,43.6048594,4.274986215686275,5.0,11.6,13.0,24.0,13.0,1.1,07:17 AM,08:06 PM
1,2017-08-14,40.0744258,3.9288652745098043,5.0,11.6,9.0,25.0,13.0,0.3,07:17 AM,08:05 PM
1,2017-08-15,39.408343800000004,3.8635631176470597,5.0,11.6,11.0,23.0,14.0,3.1,07:18 AM,08:04 PM
1,2017-08-16,34.1358164,3.3466486666666673,5.0,11.6,35.0,22.0,14.0,3.4,07:18 AM,08:04 PM
1,2017-08-17,29.644078099999998,2.9062821666666667,5.0,11.6,32.0,24.0,15.0,2.4,07:18 AM,08:03 PM
1,2017-08-18,42.1576172,4.133099725490196,5.0,11.6,20.0,23.0,13.0,7.6,07:19 AM,08:02 PM
1,2017-08-19,41.027398399999996,4.022293960784314,5.0,11.6,15.0,23.0,13.0,2.8,07:19 AM,08:02 PM
1,2017-08-20,42.174707000000005,4.134775196078432,5.0,11.6,15.0,23.0,13.0,3.3,07:19 AM,08:01 PM
1,2017-08-21,39.9050703,3.912261794117647,5.0,11.6,18.0,22.0,13.0,3.5,07:19 AM,08:00 PM
1,2017-08-22,33.378234400000004,3.272375921568628,5.0,11.6,20.0,22.0,13.0,5.5,07:20 AM,07:59 PM
1,2017-08-23,39.120332000000005,3.8353266666666674,5.0,11.6,20.0,23.0,13.0,3.1,07:20 AM,07:59 PM
1,2017-08-24,35.3343867,3.46415555882353,5.0,11.6,10.0,23.0,12.0,0.6,07:20 AM,07:58 PM
1,2017-08-25,20.383150399999998,1.9983480784313725,5.0,10.2,35.0,21.0,14.0,3.3,07:20 AM,07:57 PM
1,2017-08-26,33.7559141,3.309403343137255,5.0,11.6,21.0,23.0,14.0,8.0,07:21 AM,07:56 PM
1,2017-08-27,22.1839941,2.1749013823529415,5.0,11.6,32.0,22.0,14.0,8.6,07:21 AM,07:55 PM
1,2017-08-28,27.0559883,2.65254787254902,5.0,10.2,41.0,21.0,14.0,9.1,07:21 AM,07:55 PM
1,2017-08-29,22.3981855,2.1959005392156863,4.0,10.2,54.0,19.0,15.0,11.7,07:21 AM,07:54 PM
1,2017-08-30,16.1185918,1.580254098039216,5.0,11.6,52.0,19.0,13.0,16.7,07:21 AM,07:53 PM
1,2017-08-31,21.5943105,2.1170892647058825,5.0,10.2,55.0,20.0,14.0,8.2,07:22 AM,07:52 PM
1,2017-09-01,24.6126367,2.4130035980392157,5.0,11.6,44.0,20.0,14.0,8.9,07:22 AM,07:51 PM
1,2017-09-02,18.304623,1.7945708823529412,5.0,11.6,49.0,19.0,14.0,6.0,07:22 AM,07:51 PM
1,2017-09-03,26.2577812,2.574292274509804,5.0,10.2,51.0,20.0,14.0,19.8,07:22 AM,07:50 PM
1,2017-09-04,16.676839800000003,1.6349842941176476,5.0,11.6,36.0,21.0,14.0,4.4,07:22 AM,07:49 PM
1,2017-09-05,29.117023399999997,2.8546101372549018,5.0,11.6,34.0,21.0,14.0,12.1,07:23 AM,07:48 PM
1,2017-09-06,20.5264844,2.012400431372549,5.0,11.6,41.0,21.0,14.0,5.3,07:23 AM,07:47 PM
1,2017-09-07,20.0968789,1.9702822450980393,5.0,11.6,41.0,19.0,14.0,2.0,07:23 AM,07:46 PM
1,2017-09-08,25.0718887,2.458028303921569,5.0,11.6,31.0,21.0,13.0,0.2,07:23 AM,07:45 PM
1,2017-09-09,18.2441113,1.7886383627450981,4.0,11.6,60.0,19.0,13.0,7.0,07:23 AM,07:44 PM
1,2017-09-10,22.6056152,2.2162367843137254,5.0,11.6,35.0,19.0,13.0,1.1,07:24 AM,07:44 PM
1,2017-09-11,49.5034766,4.8532820196078434,5.0,11.6,9.0,22.0,9.0,0.0,07:24 AM,07:43 PM
1,2017-09-12,49.3134258,4.834649588235294,5.0,11.6,4.0,23.0,10.0,0.0,07:24 AM,07:42 PM
1,2017-09-13,32.6029668,3.196369294117647,5.0,11.6,18.0,22.0,11.0,0.3,07:24 AM,07:41 PM
1,2017-09-14,42.503078099999996,4.16696844117647,5.0,11.6,36.0,20.0,14.0,3.3,07:24 AM,07:40 PM
1,2017-09-15,44.2336758,4.336634882352942,5.0,11.6,25.0,24.0,13.0,0.0,07:25 AM,07:39 PM
1,2017-09-16,37.9957969,3.7250781274509808,5.0,11.6,25.0,24.0,14.0,0.5,07:25 AM,07:38 PM
1,2017-09-17,45.406050799999996,4.451573607843137,5.0,11.6,22.0,23.0,14.0,3.7,07:25 AM,07:37 PM
1,2017-09-18,39.3014219,3.853080578431373,5.0,11.6,19.0,23.0,14.0,3.8,07:25 AM,07:36 PM
1,2017-09-19,18.2524043,1.7894514019607843,5.0,11.6,15.0,24.0,14.0,1.9,07:25 AM,07:36 PM
1,2017-09-20,34.2846562,3.361240803921569,5.0,11.6,22.0,23.0,14.0,4.9,07:25 AM,07:35 PM
1,2017-09-21,30.881779299999998,3.0276254215686276,4.0,11.6,29.0,22.0,15.0,5.7,07:26 AM,07:34 PM
1,2017-09-22,30.339834,2.974493529411765,5.0,11.6,32.0,23.0,15.0,3.1,07:26 AM,07:33 PM
1,2017-09-23,31.937976600000002,3.1311741764705885,5.0,11.6,34.0,21.0,15.0,1.3,07:26 AM,07:32 PM
1,2017-09-24,38.8121016,3.805108,5.0,11.6,23.0,23.0,14.0,0.9,07:26 AM,07:31 PM
1,2017-09-25,27.4931367,2.6954055588235297,5.0,11.6,27.0,23.0,14.0,2.3,07:26 AM,07:30 PM
1,2017-09-26,33.104089800000004,3.2454990000000006,5.0,11.6,21.0,23.0,14.0,5.0,07:27 AM,07:29 PM
1,2017-09-27,25.7835625,2.5278002450980392,5.0,11.6,28.0,22.0,14.0,6.9,07:27 AM,07:28 PM
1,2017-09-28,16.9798398,1.6646901764705884,5.0,11.6,42.0,19.0,14.0,3.7,07:27 AM,07:27 PM
1,2017-09-29,11.5064941,1.1280876568627451,5.0,11.6,43.0,19.0,14.0,3.3,07:27 AM,07:27 PM
1,2017-09-30,10.8504258,1.0637672352941177,5.0,11.6,48.0,19.0,14.0,7.6,07:28 AM,07:26 PM
1,2017-10-01,23.537277300000003,2.3075762058823535,5.0,11.6,42.0,20.0,14.0,2.7,07:28 AM,07:25 PM
1,2017-10-02,21.006982400000002,2.059508078431373,5.0,11.6,30.0,21.0,14.0,0.3,07:28 AM,07:24 PM
1,2017-10-03,21.2190078,2.0802948823529412,5.0,11.6,25.0,20.0,13.0,1.2,07:28 AM,07:23 PM
1,2017-10-04,12.3954707,1.2152422254901962,5.0,11.6,27.0,20.0,14.0,3.6,07:28 AM,07:22 PM
1,2017-10-05,33.5085938,3.285156254901961,5.0,11.6,14.0,23.0,13.0,1.1,07:29 AM,07:21 PM
1,2017-10-06,43.065644500000005,4.222122009803923,5.0,11.6,11.0,21.0,14.0,1.4,07:29 AM,07:21 PM
1,2017-10-07,46.8764844,4.595733764705883,5.0,11.6,4.0,22.0,11.0,0.0,07:29 AM,07:20 PM
1,2017-10-08,34.0143125,3.334736519607844,5.0,11.6,18.0,22.0,13.0,0.6,07:29 AM,07:19 PM
1,2017-10-09,41.1554688,4.034849882352941,5.0,11.6,16.0,22.0,14.0,3.7,07:30 AM,07:18 PM
1,2017-10-10,36.9158008,3.619196156862745,5.0,11.6,10.0,23.0,14.0,2.5,07:30 AM,07:17 PM
1,2017-10-11,25.178209,2.468451862745098,5.0,11.6,23.0,19.0,13.0,2.3,07:30 AM,07:17 PM
1,2017-10-12,16.3414287,1.6021008529411767,5.0,11.6,31.0,19.0,12.0,1.8,07:31 AM,07:16 PM
1,2017-10-13,32.8140742,3.217066098039216,5.0,11.6,22.0,20.0,11.0,2.5,07:31 AM,07:15 PM
1,2017-10-14,43.008203099999996,4.2164905,5.0,11.6,15.0,22.0,11.0,0.5,07:31 AM,07:14 PM
1,2017-10-15,39.076582,3.831037450980393,5.0,11.6,19.0,23.0,13.0,2.9,07:31 AM,07:13 PM
1,2017-10-16,21.5347812,2.1112530588235296,5.0,11.6,26.0,20.0,13.0,0.4,07:32 AM,07:13 PM
1,2017-10-17,24.5346328,2.4053561568627453,5.0,11.6,25.0,20.0,13.0,0.2,07:32 AM,07:12 PM
1,2017-10-18,35.1827852,3.4492926666666666,5.0,11.6,12.0,22.0,11.0,1.1,07:32 AM,07:11 PM
1,2017-10-19,36.5300547,3.581377911764706,5.0,11.6,13.0,23.0,12.0,3.4,07:33 AM,07:11 PM
1,2017-10-20,41.145203099999996,4.0338434411764705,5.0,11.6,8.0,23.0,13.0,0.5,07:33 AM,07:10 PM
1,2017-10-21,42.1029805,4.12774318627451,5.0,11.6,6.0,24.0,13.0,0.0,07:33 AM,07:09 PM
1,2017-10-22,42.0593438,4.123465078431373,5.0,11.6,2.0,24.0,13.0,0.0,07:34 AM,07:09 PM
1,2017-10-23,23.190210899999997,2.273550088235294,5.0,11.6,10.0,22.0,11.0,0.0,07:34 AM,07:08 PM
1,2017-10-24,30.786908200000003,3.0183243333333336,4.0,11.6,15.0,19.0,12.0,0.3,07:35 AM,07:07 PM
1,2017-10-25,30.5996914,2.9999697450980394,4.0,11.6,14.0,19.0,10.0,0.1,07:35 AM,07:07 PM
1,2017-10-26,43.161085899999996,4.231479009803921,4.0,11.6,5.0,21.0,8.0,0.0,07:35 AM,07:06 PM
1,2017-10-27,42.8346484,4.199475333333334,5.0,11.6,2.0,22.0,12.0,0.0,07:36 AM,07:05 PM
1,2017-10-28,41.202417999999994,4.039452745098039,5.0,11.6,12.0,21.0,11.0,0.1,07:36 AM,07:05 PM
1,2017-10-29,37.485996099999994,3.6750976568627447,5.0,11.6,17.0,21.0,12.0,0.4,07:37 AM,07:04 PM
1,2017-10-30,34.3305742,3.3657425686274514,5.0,11.6,14.0,22.0,13.0,0.9,07:37 AM,07:04 PM
1,2017-10-31,35.7677344,3.506640627450981,5.0,11.6,10.0,23.0,13.0,0.1,07:37 AM,07:03 PM
1,2017-11-01,35.561996099999995,3.4864702058823527,5.0,11.6,11.0,23.0,13.0,0.8,07:38 AM,07:03 PM
1,2017-11-02,39.411707,3.863892843137255,5.0,11.6,7.0,24.0,14.0,0.3,07:38 AM,07:02 PM
1,2017-11-03,41.2204805,4.041223578431373,5.0,11.6,4.0,24.0,14.0,0.0,07:39 AM,07:02 PM
1,2017-11-04,43.480902300000004,4.26283355882353,5.0,11.6,2.0,24.0,12.0,0.0,07:39 AM,07:01 PM
1,2017-11-05,43.4232695,4.257183284313726,5.0,11.6,5.0,24.0,12.0,0.0,07:40 AM,07:01 PM
1,2017-11-06,42.1260352,4.130003450980392,5.0,11.6,1.0,24.0,13.0,0.0,07:40 AM,07:01 PM
1,2017-11-07,42.5305898,4.169665666666667,5.0,11.6,1.0,25.0,12.0,0.0,07:41 AM,07:00 PM
1,2017-11-08,41.5643516,4.074936431372549,5.0,11.6,0.0,23.0,12.0,0.0,07:41 AM,07:00 PM
1,2017-11-09,34.8562031,3.4172748137254905,5.0,11.2,3.0,22.0,10.0,0.0,07:42 AM,06:59 PM
1,2017-11-10,34.7167812,3.4036060000000004,5.0,11.2,9.0,21.0,10.0,0.1,07:42 AM,06:59 PM
1,2017-11-11,36.3228438,3.561063117647059,5.0,11.2,16.0,21.0,12.0,0.0,07:43 AM,06:59 PM
1,2017-11-12,37.083543,3.6356414705882356,5.0,11.2,8.0,22.0,11.0,0.0,07:43 AM,06:59 PM
1,2017-11-13,42.640648399999996,4.180455725490196,4.0,11.1,7.0,22.0,11.0,0.0,07:44 AM,06:58 PM
1,2017-11-14,39.327468800000005,3.8556341960784324,4.0,11.1,9.0,21.0,10.0,0.0,07:44 AM,06:58 PM
1,2017-11-15,39.5746016,3.879862901960785,5.0,11.1,6.0,22.0,10.0,0.0,07:45 AM,06:58 PM
1,2017-11-16,40.3429922,3.9551953137254903,5.0,11.1,2.0,22.0,10.0,0.0,07:46 AM,06:58 PM
1,2017-11-17,38.3481172,3.759619333333333,5.0,11.1,1.0,22.0,10.0,0.0,07:46 AM,06:57 PM
1,2017-11-18,40.757097699999996,3.9957938921568625,5.0,11.1,0.0,23.0,11.0,0.0,07:47 AM,06:57 PM
1,2017-11-19,35.294496099999996,3.4602447156862746,4.0,11.1,7.0,19.0,10.0,0.0,07:47 AM,06:57 PM
1,2017-11-20,38.1595,3.7411274509803927,4.0,11.1,7.0,21.0,9.0,0.0,07:48 AM,06:57 PM
1,2017-11-21,38.9427891,3.8179205,5.0,11.1,4.0,21.0,11.0,0.0,07:48 AM,06:57 PM
1,2017-11-22,37.837910199999996,3.709599039215686,4.0,11.1,4.0,19.0,11.0,0.1,07:49 AM,06:57 PM
1,2017-11-23,39.270875,3.8500857843137255,4.0,11.1,3.0,19.0,7.0,0.0,07:50 AM,06:57 PM
1,2017-11-24,38.144128900000005,3.7396204803921576,4.0,11.1,1.0,19.0,8.0,0.0,07:50 AM,06:57 PM
1,2017-11-25,38.6761914,3.7917834705882356,4.0,11.1,0.0,21.0,9.0,0.0,07:51 AM,06:57 PM
1,2017-11-26,40.264148399999996,3.9474655294117644,4.0,11.1,1.0,21.0,10.0,0.0,07:51 AM,06:57 PM
1,2017-11-27,39.625761700000005,3.8848785980392164,4.0,11.1,5.0,19.0,7.0,0.0,07:52 AM,06:57 PM
1,2017-11-28,37.9842695,3.7239479901960792,4.0,11.0,3.0,20.0,9.0,0.0,07:53 AM,06:57 PM
1,2017-11-29,38.179808599999994,3.743118490196078,4.0,11.0,2.0,21.0,10.0,0.0,07:53 AM,06:57 PM
1,2017-11-30,34.7216562,3.4040839411764705,4.0,11.0,6.0,20.0,8.0,0.0,07:54 AM,06:57 PM
1,2017-12-01,36.1474727,3.54386987254902,4.0,11.0,6.0,19.0,8.0,0.0,07:55 AM,06:57 PM
1,2017-12-02,31.6873301,3.1066009901960787,4.0,11.0,5.0,20.0,8.0,0.0,07:55 AM,06:57 PM
1,2017-12-03,35.3619961,3.4668623627450983,4.0,11.0,6.0,20.0,9.0,0.0,07:56 AM,06:58 PM
1,2017-12-04,34.3010664,3.362849647058824,5.0,11.0,6.0,21.0,11.0,0.0,07:56 AM,06:58 PM
1,2017-12-05,35.2821523,3.4590345392156867,5.0,11.0,0.0,22.0,11.0,0.0,07:57 AM,06:58 PM
1,2017-12-06,36.1118672,3.5403791372549023,5.0,11.0,3.0,22.0,11.0,0.0,07:58 AM,06:58 PM
1,2017-12-07,33.6813945,3.3020975000000004,5.0,11.0,5.0,20.0,11.0,0.0,07:58 AM,06:58 PM
1,2017-12-08,37.4225,3.668872549019608,4.0,11.0,5.0,19.0,10.0,0.0,07:59 AM,06:59 PM
1,2017-12-09,31.3889629,3.0773493039215687,4.0,11.0,9.0,17.0,6.0,0.0,07:59 AM,06:59 PM
1,2017-12-10,39.533511700000005,3.875834480392158,4.0,10.6,1.0,17.0,5.0,0.0,08:00 AM,06:59 PM
1,2017-12-11,37.3008672,3.6569477647058823,4.0,11.0,0.0,18.0,5.0,0.0,08:01 AM,07:00 PM
1,2017-12-12,37.8254375,3.708376225490196,4.0,11.0,0.0,20.0,7.0,0.0,08:01 AM,07:00 PM
1,2017-12-13,36.4776406,3.5762392745098044,4.0,11.0,0.0,20.0,6.0,0.0,08:02 AM,07:00 PM
1,2017-12-14,32.1424375,3.151219362745098,4.0,11.0,0.0,21.0,10.0,0.0,08:02 AM,07:01 PM
1,2017-12-15,36.0550977,3.5348135,4.0,11.0,0.0,20.0,10.0,0.0,08:03 AM,07:01 PM
1,2017-12-16,31.115625,3.0505514705882355,4.0,11.0,5.0,20.0,11.0,0.0,08:03 AM,07:02 PM
1,2017-12-17,27.0451895,2.651489166666667,4.0,11.0,4.0,20.0,11.0,0.0,08:04 AM,07:02 PM
1,2017-12-18,34.500960899999995,3.3824471470588233,5.0,11.0,2.0,21.0,11.0,0.0,08:04 AM,07:03 PM
1,2017-12-19,33.790722699999996,3.312815950980392,5.0,11.0,1.0,21.0,11.0,0.0,08:05 AM,07:03 PM
1,2017-12-20,34.207398399999995,3.3536665098039213,5.0,11.0,2.0,22.0,11.0,0.0,08:05 AM,07:04 PM
1,2017-12-21,35.5083281,3.4812086372549023,5.0,11.0,2.0,22.0,11.0,0.0,08:06 AM,07:04 PM
1,2017-12-22,35.3090352,3.4616701176470586,5.0,11.0,3.0,22.0,11.0,0.0,08:06 AM,07:05 PM
1,2017-12-23,33.4879531,3.2831326568627452,5.0,11.0,2.0,21.0,11.0,0.0,08:07 AM,07:05 PM
1,2017-12-24,33.440691400000006,3.278499156862746,5.0,11.0,4.0,22.0,11.0,0.0,08:07 AM,07:06 PM
1,2017-12-25,35.4188477,3.472436049019608,4.0,11.0,9.0,20.0,9.0,0.0,08:08 AM,07:06 PM
1,2017-12-26,35.3378672,3.4644967843137255,4.0,11.0,2.0,20.0,10.0,0.0,08:08 AM,07:07 PM
1,2017-12-27,35.512738299999995,3.4816410098039214,4.0,11.0,3.0,21.0,10.0,0.0,08:09 AM,07:07 PM
1,2017-12-28,35.0038359,3.431748617647059,4.0,11.0,7.0,20.0,8.0,0.0,08:09 AM,07:08 PM
1,2017-12-29,28.1510703,2.7599088529411766,4.0,11.0,10.0,18.0,9.0,0.0,08:09 AM,07:08 PM
1,2017-12-30,33.4679023,3.281166892156863,4.0,11.0,3.0,19.0,9.0,0.0,08:10 AM,07:09 PM
1,2017-12-31,31.2564375,3.064356617647059,4.0,11.0,3.0,19.0,10.0,0.0,08:10 AM,07:10 PM
1,2018-01-01,29.3494043,2.8773925784313725,4.0,11.0,14.0,18.0,9.0,1.3,08:10 AM,07:10 PM
1,2018-01-02,33.6330977,3.2973625196078435,4.0,11.0,8.0,19.0,8.0,0.0,08:11 AM,07:11 PM
1,2018-01-03,31.7066367,3.1084937941176474,4.0,11.0,7.0,19.0,10.0,0.0,08:11 AM,07:12 PM
1,2018-01-04,32.3680234,3.1733356274509803,4.0,11.0,11.0,19.0,9.0,0.0,08:11 AM,07:12 PM
1,2018-01-05,31.9948105,3.1367461274509805,4.0,11.0,7.0,20.0,10.0,0.0,08:12 AM,07:13 PM
1,2018-01-06,32.992589800000005,3.234567627450981,4.0,11.0,5.0,20.0,10.0,0.0,08:12 AM,07:13 PM
1,2018-01-07,35.6864961,3.4986760882352943,4.0,11.0,2.0,20.0,9.0,0.0,08:12 AM,07:14 PM
1,2018-01-08,34.1121641,3.3443298137254907,4.0,11.0,0.0,21.0,10.0,0.0,08:12 AM,07:15 PM
1,2018-01-09,35.6385742,3.493977862745098,4.0,11.0,2.0,21.0,8.0,0.0,08:13 AM,07:15 PM
1,2018-01-10,34.2718203,3.3599823823529418,4.0,11.0,0.0,21.0,9.0,0.0,08:13 AM,07:16 PM
1,2018-01-11,31.3042578,3.0690448823529413,5.0,11.0,2.0,22.0,10.0,0.0,08:13 AM,07:17 PM
1,2018-01-12,33.9159375,3.325091911764706,4.0,11.0,4.0,19.0,9.0,0.0,08:13 AM,07:17 PM
1,2018-01-13,34.3359336,3.366268,4.0,11.1,0.0,20.0,8.0,0.0,08:13 AM,07:18 PM
1,2018-01-14,34.5983984,3.3919998431372553,4.0,11.1,3.0,18.0,5.0,0.0,08:13 AM,07:19 PM
1,2018-01-15,34.6000078,3.3921576274509806,4.0,11.1,2.0,18.0,6.0,0.0,08:13 AM,07:19 PM
1,2018-01-16,32.5890918,3.195009,4.0,11.1,2.0,19.0,7.0,0.0,08:13 AM,07:20 PM
1,2018-01-17,31.127667999999996,3.051732156862745,4.0,11.1,4.0,18.0,6.0,0.0,08:13 AM,07:21 PM
1,2018-01-18,27.360220700000003,2.682374578431373,4.0,11.1,5.0,18.0,6.0,0.0,08:13 AM,07:21 PM
1,2018-01-19,29.8003574,2.921603666666667,4.0,11.1,1.0,19.0,8.0,0.0,08:13 AM,07:22 PM
1,2018-01-20,30.8735547,3.0268190882352943,4.0,11.1,3.0,20.0,9.0,0.0,08:13 AM,07:23 PM
1,2018-01-21,32.950839800000004,3.230474490196079,5.0,11.1,3.0,21.0,10.0,0.0,08:13 AM,07:23 PM
1,2018-01-22,29.7858008,2.920176549019608,5.0,11.1,3.0,22.0,11.0,0.0,08:13 AM,07:24 PM
1,2018-01-23,27.8053223,2.7260119901960786,4.0,11.1,7.0,21.0,10.0,0.0,08:13 AM,07:24 PM
1,2018-01-24,23.6906699,2.3226146960784315,4.0,11.1,17.0,19.0,10.0,1.6,08:13 AM,07:25 PM
