,specific_prod(kWh/kWp),azimuth,tilt,lat,uvIndex,sunHour,cloudcover,maxtempC,mintempC,precipitation
10415,6.000983529411765,180.0,13.0,19.389629,5.0,11.6,9.0,24.0,14.0,0.0
10416,4.9253623109243705,180.0,13.0,19.389629,5.0,11.6,2.0,26.0,14.0,0.0
10417,5.899792394957983,180.0,13.0,19.389629,6.0,11.6,1.0,27.0,15.0,0.1
10418,5.145607521008404,180.0,13.0,19.389629,5.0,11.6,11.0,24.0,13.0,0.4
10419,6.088329663865546,180.0,13.0,19.389629,5.0,11.6,4.0,25.0,14.0,0.0
10420,4.662337941176471,180.0,13.0,19.389629,5.0,11.6,3.0,24.0,13.0,0.0
10421,5.283598655462185,180.0,13.0,19.389629,5.0,11.6,1.0,25.0,14.0,0.1
10422,4.747715336134454,180.0,13.0,19.389629,5.0,11.6,2.0,25.0,14.0,0.0
10423,4.528378151260505,180.0,13.0,19.389629,5.0,11.6,10.0,25.0,15.0,0.0
10424,4.983573655462186,180.0,13.0,19.389629,6.0,10.2,23.0,25.0,15.0,0.0
10425,5.724612226890756,180.0,13.0,19.389629,6.0,11.6,28.0,27.0,16.0,0.0
10426,4.999050924369748,180.0,13.0,19.389629,6.0,11.6,2.0,27.0,16.0,0.3
10427,4.523194579831934,180.0,13.0,19.389629,5.0,11.6,10.0,26.0,13.0,0.6
10428,6.224646722689076,180.0,13.0,19.389629,5.0,11.6,3.0,24.0,14.0,0.0
10429,6.190497815126051,180.0,13.0,19.389629,5.0,11.6,3.0,25.0,12.0,0.0
10430,6.599076764705883,180.0,13.0,19.389629,5.0,11.6,0.0,26.0,13.0,0.0
10431,6.570258319327731,180.0,13.0,19.389629,5.0,11.6,0.0,27.0,13.0,0.0
10432,5.652676092436975,180.0,13.0,19.389629,6.0,11.6,1.0,27.0,15.0,0.0
10433,5.347338235294118,180.0,13.0,19.389629,6.0,11.6,0.0,27.0,16.0,0.3
10434,6.192178067226891,180.0,13.0,19.389629,6.0,11.6,1.0,26.0,15.0,0.0
10435,5.8341271848739495,180.0,13.0,19.389629,5.0,11.6,1.0,25.0,14.0,0.2
10436,3.5841792857142862,180.0,13.0,19.389629,5.0,11.6,10.0,21.0,13.0,0.5
10437,4.524882647058824,180.0,13.0,19.389629,5.0,11.6,5.0,23.0,11.0,0.0
10438,6.650972857142857,180.0,13.0,19.389629,5.0,11.6,0.0,24.0,13.0,0.0
10439,4.859620798319328,180.0,13.0,19.389629,5.0,11.6,4.0,25.0,14.0,0.0
10440,3.9395253361344533,180.0,13.0,19.389629,6.0,11.6,7.0,25.0,16.0,0.2
10441,5.225303235294119,180.0,13.0,19.389629,5.0,11.6,8.0,24.0,15.0,4.7
10442,4.567628613445378,180.0,13.0,19.389629,5.0,11.6,10.0,25.0,14.0,0.2
10443,3.4850733613445377,180.0,13.0,19.389629,5.0,11.6,4.0,24.0,15.0,0.1
10444,5.810111512605042,180.0,13.0,19.389629,5.0,11.6,1.0,26.0,15.0,0.0
10445,4.905840084033614,180.0,13.0,19.389629,6.0,11.6,5.0,26.0,15.0,0.0
10446,3.51274743697479,180.0,13.0,19.389629,6.0,11.6,15.0,26.0,16.0,0.1
10447,4.530573361344538,180.0,13.0,19.389629,5.0,11.6,14.0,22.0,15.0,3.9
10448,4.033866218487395,180.0,13.0,19.389629,5.0,11.6,19.0,23.0,12.0,1.3
10449,4.36424756302521,180.0,13.0,19.389629,5.0,11.6,11.0,23.0,14.0,0.1
10450,5.541933109243698,180.0,13.0,19.389629,5.0,11.6,4.0,24.0,15.0,0.0
10451,6.578221428571429,180.0,13.0,19.389629,5.0,11.6,1.0,24.0,14.0,0.0
10452,4.7663931092436975,180.0,13.0,19.389629,5.0,11.6,6.0,25.0,12.0,0.5
10453,5.046132731092436,180.0,13.0,19.389629,5.0,11.6,7.0,24.0,13.0,0.5
10454,5.6787704201680675,180.0,13.0,19.389629,6.0,11.6,7.0,26.0,15.0,0.2
10455,5.088328865546218,180.0,13.0,19.389629,6.0,11.6,9.0,26.0,16.0,0.1
10456,6.4614770588235295,180.0,13.0,19.389629,5.0,11.6,1.0,26.0,15.0,0.0
10457,6.446752731092437,180.0,13.0,19.389629,5.0,11.6,2.0,25.0,12.0,0.0
10458,5.271371554621849,180.0,13.0,19.389629,6.0,11.6,4.0,27.0,15.0,2.0
10459,5.358760756302521,180.0,13.0,19.389629,6.0,11.6,15.0,27.0,16.0,3.4
10460,4.446530336134454,180.0,13.0,19.389629,6.0,11.6,15.0,26.0,16.0,2.8
10461,2.7525372268907566,180.0,13.0,19.389629,5.0,11.6,15.0,25.0,16.0,2.4
10462,3.154467773109244,180.0,13.0,19.389629,6.0,11.6,8.0,25.0,16.0,0.4
10463,4.081563067226891,180.0,13.0,19.389629,6.0,11.6,9.0,26.0,15.0,0.0
10464,4.6323550000000004,180.0,13.0,19.389629,6.0,11.6,5.0,26.0,16.0,0.4
10465,5.002727394957983,180.0,13.0,19.389629,5.0,11.6,9.0,25.0,14.0,0.5
10466,4.321682983193277,180.0,13.0,19.389629,6.0,11.6,5.0,26.0,15.0,0.1
10467,3.5295393697478996,180.0,13.0,19.389629,6.0,11.6,9.0,26.0,16.0,1.0
10468,4.250923235294118,180.0,13.0,19.389629,5.0,11.6,19.0,26.0,16.0,7.2
10469,3.999136680672269,180.0,13.0,19.389629,5.0,11.6,21.0,24.0,14.0,1.8
10470,4.446941470588236,180.0,13.0,19.389629,6.0,11.6,17.0,26.0,16.0,4.2
10471,4.5138589915966385,180.0,13.0,19.389629,5.0,11.6,19.0,25.0,15.0,3.9
10472,4.305853235294118,180.0,13.0,19.389629,5.0,11.6,28.0,22.0,15.0,3.0
10473,3.6809369327731094,180.0,13.0,19.389629,5.0,11.6,36.0,20.0,14.0,2.0
10474,2.473251638655462,180.0,13.0,19.389629,5.0,11.6,31.0,21.0,14.0,1.2
10475,1.5160495798319327,180.0,13.0,19.389629,5.0,11.6,37.0,19.0,14.0,3.5
10476,6.827866890756303,180.0,13.0,19.389629,5.0,11.6,11.0,23.0,13.0,0.0
10477,4.843774201680673,180.0,13.0,19.389629,5.0,11.6,27.0,24.0,13.0,0.4
10478,5.15790768907563,180.0,13.0,19.389629,5.0,11.6,6.0,25.0,14.0,0.1
10479,6.022713277310925,180.0,13.0,19.389629,6.0,11.6,8.0,26.0,16.0,0.6
10480,6.342549831932773,180.0,13.0,19.389629,6.0,11.6,9.0,27.0,16.0,0.5
10481,6.005066638655463,180.0,13.0,19.389629,6.0,11.6,6.0,26.0,15.0,0.7
10482,6.4937684453781515,180.0,13.0,19.389629,6.0,11.6,5.0,26.0,14.0,0.6
10483,5.685323235294117,180.0,13.0,19.389629,6.0,11.6,4.0,27.0,15.0,0.0
10484,5.931417016806723,180.0,13.0,19.389629,6.0,11.6,1.0,26.0,15.0,0.0
10485,6.262723613445378,180.0,13.0,19.389629,6.0,11.6,1.0,27.0,15.0,0.0
10486,5.020731428571429,180.0,13.0,19.389629,6.0,11.6,10.0,28.0,17.0,12.3
10487,5.501088571428571,180.0,13.0,19.389629,6.0,11.6,7.0,27.0,17.0,2.4
10488,4.466659411764706,180.0,13.0,19.389629,6.0,11.6,6.0,25.0,16.0,0.9
10489,5.670436428571429,180.0,13.0,19.389629,6.0,11.6,6.0,25.0,16.0,2.4
10490,6.109834159663866,180.0,13.0,19.389629,6.0,11.6,4.0,27.0,15.0,0.1
10491,6.117947394957984,180.0,13.0,19.389629,6.0,11.6,4.0,27.0,15.0,0.1
10492,6.433868655462185,180.0,13.0,19.389629,5.0,11.6,2.0,26.0,14.0,0.0
10493,6.603573487394958,180.0,13.0,19.389629,5.0,11.6,0.0,26.0,14.0,0.0
10494,6.580290672268908,180.0,13.0,19.389629,6.0,11.6,0.0,27.0,14.0,0.0
10495,6.447660756302522,180.0,13.0,19.389629,6.0,11.6,0.0,28.0,16.0,0.0
10496,6.4114434453781515,180.0,13.0,19.389629,6.0,11.6,0.0,30.0,17.0,0.0
10497,6.309299495798319,180.0,13.0,19.389629,6.0,11.6,0.0,30.0,17.0,0.0
10498,6.381843319327731,180.0,13.0,19.389629,6.0,11.6,0.0,30.0,17.0,0.0
10499,6.430513067226891,180.0,13.0,19.389629,6.0,11.6,2.0,28.0,15.0,0.1
10500,6.124605672268908,180.0,13.0,19.389629,5.0,11.6,8.0,26.0,15.0,0.4
10501,4.377045840336135,180.0,13.0,19.389629,5.0,11.6,10.0,24.0,14.0,0.3
10502,6.411634243697479,180.0,13.0,19.389629,5.0,11.6,7.0,26.0,13.0,0.0
10503,6.16599756302521,180.0,13.0,19.389629,6.0,11.6,7.0,27.0,14.0,0.1
10504,5.957102647058823,180.0,13.0,19.389629,6.0,11.6,7.0,27.0,15.0,1.2
10505,6.045458151260504,180.0,13.0,19.389629,5.0,11.6,14.0,26.0,15.0,2.8
10506,5.3249507563025205,180.0,13.0,19.389629,5.0,11.6,22.0,25.0,15.0,3.3
10507,4.6237546638655465,180.0,13.0,19.389629,5.0,11.6,27.0,23.0,15.0,5.0
10508,5.88048680672269,180.0,13.0,19.389629,5.0,11.6,22.0,25.0,15.0,3.4
10509,4.172931554621849,180.0,13.0,19.389629,5.0,11.6,21.0,25.0,16.0,8.4
10510,2.205756386554622,180.0,13.0,19.389629,5.0,11.6,41.0,24.0,16.0,9.3
10511,2.2261462184873952,180.0,13.0,19.389629,5.0,11.6,48.0,22.0,15.0,5.5
10512,2.02996756302521,180.0,13.0,19.389629,5.0,11.6,40.0,22.0,15.0,5.5
10513,2.80780756302521,180.0,13.0,19.389629,5.0,11.6,31.0,22.0,15.0,3.2
10514,4.8642319747899165,180.0,13.0,19.389629,5.0,11.6,24.0,24.0,15.0,2.0
10515,3.2418789495798324,180.0,13.0,19.389629,5.0,11.6,22.0,25.0,15.0,5.2
10516,1.7981217647058827,180.0,13.0,19.389629,5.0,11.6,34.0,21.0,15.0,2.8
10517,3.752431554621849,180.0,13.0,19.389629,5.0,11.6,40.0,21.0,15.0,6.0
10518,3.9356892436974786,180.0,13.0,19.389629,5.0,11.6,37.0,22.0,15.0,5.7
10519,3.8391831512605044,180.0,13.0,19.389629,5.0,11.6,46.0,22.0,15.0,1.8
10520,3.904392899159664,180.0,13.0,19.389629,5.0,11.6,22.0,24.0,14.0,2.9
10521,4.419179621848739,180.0,13.0,19.389629,5.0,11.6,14.0,23.0,14.0,4.2
10522,3.9940602100840343,180.0,13.0,19.389629,5.0,11.6,16.0,25.0,14.0,2.7
10523,3.2865371848739495,180.0,13.0,19.389629,5.0,11.6,30.0,24.0,15.0,7.3
10524,4.226457478991597,180.0,13.0,19.389629,5.0,11.6,29.0,25.0,15.0,7.8
10525,5.14041243697479,180.0,13.0,19.389629,5.0,11.6,23.0,24.0,14.0,3.0
10526,4.80385781512605,180.0,13.0,19.389629,5.0,11.6,22.0,24.0,14.0,5.9
10527,3.9309127310924374,180.0,13.0,19.389629,5.0,11.6,19.0,24.0,14.0,6.7
10528,6.246976764705883,180.0,13.0,19.389629,5.0,11.6,16.0,24.0,14.0,3.9
10529,5.992592899159664,180.0,13.0,19.389629,5.0,11.6,8.0,25.0,14.0,1.4
10530,5.357386176470589,180.0,13.0,19.389629,5.0,11.6,14.0,24.0,14.0,2.2
10531,4.279155294117648,180.0,13.0,19.389629,5.0,11.6,21.0,24.0,14.0,3.9
10532,5.08365693277311,180.0,13.0,19.389629,5.0,11.6,21.0,23.0,14.0,3.4
10533,5.862101596638656,180.0,13.0,19.389629,5.0,11.6,14.0,23.0,13.0,0.3
10534,3.3170305462184877,180.0,13.0,19.389629,5.0,11.6,26.0,20.0,12.0,0.9
10535,5.551771764705882,180.0,13.0,19.389629,5.0,11.6,26.0,22.0,12.0,4.2
10536,3.561545168067228,180.0,13.0,19.389629,5.0,11.6,33.0,23.0,14.0,7.4
10537,4.768018403361345,180.0,13.0,19.389629,5.0,11.6,23.0,23.0,13.0,4.8
10538,5.209356134453781,180.0,13.0,19.389629,5.0,11.6,23.0,22.0,12.0,4.9
10539,4.3013852521008396,180.0,13.0,19.389629,5.0,11.6,25.0,22.0,13.0,5.6
10540,5.142349159663866,180.0,13.0,19.389629,5.0,11.6,14.0,23.0,13.0,0.5
10541,4.501832899159664,180.0,13.0,19.389629,5.0,11.6,15.0,23.0,13.0,1.5
10542,4.6622127731092435,180.0,13.0,19.389629,5.0,11.6,24.0,23.0,13.0,6.6
10543,5.0198213445378155,180.0,13.0,19.389629,5.0,11.6,14.0,24.0,13.0,0.6
10544,5.451385672268907,180.0,13.0,19.389629,5.0,11.6,13.0,24.0,14.0,3.7
10545,3.991728781512605,180.0,13.0,19.389629,5.0,11.6,19.0,25.0,14.0,6.9
10546,6.362297731092437,180.0,13.0,19.389629,5.0,11.6,9.0,25.0,13.0,1.3
10547,6.06649487394958,180.0,13.0,19.389629,5.0,11.6,8.0,24.0,14.0,1.5
10548,4.5043998739495805,180.0,13.0,19.389629,5.0,11.6,13.0,24.0,14.0,3.0
10549,6.614773571428572,180.0,13.0,19.389629,5.0,11.6,8.0,25.0,13.0,0.6
10550,5.931406344537816,180.0,13.0,19.389629,5.0,11.6,11.0,25.0,13.0,1.8
10551,6.327996176470588,180.0,13.0,19.389629,6.0,11.6,5.0,27.0,14.0,1.4
10552,6.035891974789917,180.0,13.0,19.389629,6.0,11.6,4.0,26.0,15.0,1.9
10553,5.650394327731092,180.0,13.0,19.389629,5.0,11.6,11.0,25.0,14.0,1.9
10554,5.383071008403361,180.0,13.0,19.389629,5.0,11.6,7.0,25.0,14.0,1.2
10555,4.5529206722689075,180.0,13.0,19.389629,5.0,11.6,14.0,24.0,14.0,6.4
10556,4.276115672268908,180.0,13.0,19.389629,5.0,11.6,18.0,24.0,14.0,3.4
10557,6.351343781512606,180.0,13.0,19.389629,5.0,11.6,8.0,25.0,13.0,0.9
10558,6.024019327731094,180.0,13.0,19.389629,5.0,11.6,7.0,25.0,13.0,1.3
10559,4.829946428571429,180.0,13.0,19.389629,5.0,11.6,18.0,24.0,14.0,2.8
10560,5.405132268907563,180.0,13.0,19.389629,5.0,11.6,14.0,23.0,13.0,0.9
10561,4.397968907563025,180.0,13.0,19.389629,5.0,11.6,19.0,22.0,12.0,2.0
10562,3.7916676050420173,180.0,13.0,19.389629,5.0,11.6,45.0,20.0,14.0,5.8
10563,2.18681987394958,180.0,13.0,19.389629,5.0,11.6,50.0,19.0,14.0,8.9
10564,3.882506386554622,180.0,13.0,19.389629,5.0,11.6,36.0,22.0,13.0,4.8
10565,3.635048739495798,180.0,13.0,19.389629,5.0,11.6,30.0,21.0,13.0,9.2
10566,5.994641218487395,180.0,13.0,19.389629,5.0,11.6,20.0,24.0,13.0,2.4
10567,5.511836512605042,180.0,13.0,19.389629,5.0,11.6,16.0,24.0,13.0,2.3
10568,3.948966008403362,180.0,13.0,19.389629,5.0,11.6,20.0,24.0,13.0,5.6
10569,4.205668991596639,180.0,13.0,19.389629,5.0,11.6,30.0,23.0,14.0,6.4
10570,3.782675042016807,180.0,13.0,19.389629,5.0,11.6,18.0,24.0,14.0,3.5
10571,2.3433361764705882,180.0,13.0,19.389629,5.0,11.6,24.0,21.0,14.0,2.2
10572,3.719471344537815,180.0,13.0,19.389629,5.0,11.6,31.0,24.0,14.0,3.0
10573,4.956440378151261,180.0,13.0,19.389629,5.0,11.6,17.0,24.0,12.0,0.8
10574,3.390196218487395,180.0,13.0,19.389629,5.0,11.6,23.0,24.0,14.0,5.1
10575,5.438126554621849,180.0,13.0,19.389629,5.0,11.6,13.0,25.0,14.0,2.8
10576,5.758343025210085,180.0,13.0,19.389629,5.0,11.6,9.0,24.0,13.0,2.1
10577,4.948034159663865,180.0,13.0,19.389629,5.0,11.6,16.0,23.0,13.0,1.1
10578,6.185364705882353,180.0,13.0,19.389629,5.0,11.6,14.0,24.0,14.0,3.3
10579,5.037851218487395,180.0,13.0,19.389629,5.0,11.6,12.0,23.0,13.0,4.0
10580,3.8572302521008406,180.0,13.0,19.389629,5.0,11.6,26.0,21.0,13.0,3.4
10581,4.661488571428571,180.0,13.0,19.389629,5.0,11.6,28.0,22.0,13.0,4.4
10582,5.053127857142857,180.0,13.0,19.389629,5.0,11.6,26.0,23.0,14.0,3.8
10583,4.297887689075631,180.0,13.0,19.389629,5.0,11.6,14.0,24.0,13.0,3.6
10584,5.503561974789917,180.0,13.0,19.389629,5.0,11.6,17.0,23.0,13.0,2.6
10585,4.514594285714286,180.0,13.0,19.389629,5.0,11.6,18.0,21.0,13.0,4.2
10586,4.280770336134454,180.0,13.0,19.389629,5.0,11.6,21.0,23.0,13.0,2.0
10587,2.671050672268908,180.0,13.0,19.389629,5.0,11.6,41.0,22.0,14.0,5.9
10588,3.1441264705882355,180.0,13.0,19.389629,5.0,11.6,34.0,23.0,14.0,4.8
10589,4.564425210084034,180.0,13.0,19.389629,5.0,11.6,23.0,22.0,14.0,7.7
10590,4.692754159663866,180.0,13.0,19.389629,5.0,11.6,23.0,23.0,13.0,6.6
10591,5.0301728991596635,180.0,13.0,19.389629,5.0,11.6,15.0,25.0,14.0,2.1
10592,5.777077857142857,180.0,13.0,19.389629,5.0,11.6,13.0,25.0,14.0,5.9
10593,5.706224159663866,180.0,13.0,19.389629,5.0,11.6,13.0,25.0,14.0,2.7
10594,5.539906512605042,180.0,13.0,19.389629,5.0,11.6,15.0,24.0,14.0,1.5
10595,3.6701697058823526,180.0,13.0,19.389629,5.0,11.6,21.0,22.0,13.0,3.3
10596,2.9745371428571428,180.0,13.0,19.389629,5.0,11.6,36.0,23.0,14.0,4.6
10597,4.379512310924369,180.0,13.0,19.389629,5.0,11.6,16.0,25.0,13.0,3.4
10598,5.044704831932773,180.0,13.0,19.389629,5.0,11.6,14.0,23.0,13.0,1.6
10599,5.886565714285715,180.0,13.0,19.389629,5.0,11.6,8.0,24.0,13.0,0.0
10600,4.930616890756303,180.0,13.0,19.389629,5.0,11.6,23.0,24.0,14.0,1.3
10601,3.413025420168067,180.0,13.0,19.389629,5.0,11.6,22.0,23.0,14.0,3.1
10602,4.470957100840336,180.0,13.0,19.389629,5.0,11.6,23.0,24.0,14.0,1.8
10603,3.3815146638655467,180.0,13.0,19.389629,5.0,11.6,36.0,21.0,15.0,10.4
10604,3.827480378151261,180.0,13.0,19.389629,5.0,11.6,30.0,24.0,14.0,3.1
10605,3.983592521008403,180.0,13.0,19.389629,5.0,11.6,27.0,25.0,14.0,1.8
10606,2.8920580252100843,180.0,13.0,19.389629,5.0,11.6,24.0,23.0,14.0,2.4
10607,3.339332100840336,180.0,13.0,19.389629,5.0,11.6,25.0,23.0,14.0,4.8
10608,3.775830084033614,180.0,13.0,19.389629,5.0,11.6,20.0,23.0,14.0,2.4
10609,4.645981722689076,180.0,13.0,19.389629,5.0,11.6,15.0,24.0,13.0,0.6
10610,5.958052521008404,180.0,13.0,19.389629,5.0,11.6,14.0,24.0,14.0,2.5
10611,5.523431764705882,180.0,13.0,19.389629,5.0,11.6,13.0,26.0,14.0,2.3
10612,4.185771722689076,180.0,13.0,19.389629,5.0,11.6,12.0,25.0,14.0,4.3
10613,4.229418739495799,180.0,13.0,19.389629,5.0,11.6,17.0,23.0,14.0,1.9
10614,5.125878067226891,180.0,13.0,19.389629,5.0,11.6,16.0,23.0,13.0,0.8
10615,4.386090966386555,180.0,13.0,19.389629,5.0,11.6,25.0,23.0,14.0,4.0
10616,4.552981386554622,180.0,13.0,19.389629,5.0,11.6,19.0,24.0,14.0,3.4
10617,3.8001407563025205,180.0,13.0,19.389629,5.0,11.6,16.0,22.0,13.0,1.3
10618,4.316855546218488,180.0,13.0,19.389629,5.0,11.6,26.0,22.0,14.0,2.4
10619,4.651031974789916,180.0,13.0,19.389629,5.0,11.6,21.0,22.0,12.0,0.2
10620,4.847494579831933,180.0,13.0,19.389629,5.0,11.6,21.0,23.0,13.0,0.4
10621,4.008738193277311,180.0,13.0,19.389629,5.0,11.6,22.0,22.0,13.0,1.1
10622,3.6622447899159662,180.0,13.0,19.389629,5.0,11.6,16.0,22.0,11.0,0.7
10623,3.329366428571429,180.0,13.0,19.389629,5.0,11.6,29.0,20.0,12.0,1.1
10624,3.9814933193277318,180.0,13.0,19.389629,5.0,11.6,24.0,21.0,13.0,1.6
10625,5.997068655462185,180.0,13.0,19.389629,5.0,11.6,14.0,23.0,12.0,1.3
10626,4.739391176470589,180.0,13.0,19.389629,5.0,11.6,18.0,22.0,13.0,1.7
10627,3.7556899159663866,180.0,13.0,19.389629,5.0,11.6,18.0,23.0,13.0,1.4
10628,3.700311428571429,180.0,13.0,19.389629,5.0,11.6,20.0,23.0,14.0,0.9
10629,5.509656050420169,180.0,13.0,19.389629,5.0,11.6,13.0,24.0,14.0,0.8
10630,4.019367521008403,180.0,13.0,19.389629,5.0,11.6,19.0,24.0,15.0,3.5
10631,3.649084579831933,180.0,13.0,19.389629,5.0,11.6,26.0,22.0,14.0,3.4
10632,4.259262142857143,180.0,13.0,19.389629,5.0,11.6,31.0,23.0,14.0,3.4
10633,2.8986473949579836,180.0,13.0,19.389629,5.0,11.6,23.0,24.0,14.0,1.8
10634,4.2511021008403365,180.0,13.0,19.389629,5.0,11.6,15.0,24.0,15.0,3.4
10635,4.022245924369748,180.0,13.0,19.389629,5.0,11.6,16.0,24.0,15.0,2.9
10636,3.608866596638656,180.0,13.0,19.389629,5.0,11.6,17.0,23.0,14.0,3.1
10637,1.3244491596638657,180.0,13.0,19.389629,5.0,11.6,32.0,18.0,12.0,1.6
10638,1.7725083193277311,180.0,13.0,19.389629,5.0,11.6,39.0,18.0,13.0,1.1
10639,3.298676512605042,180.0,13.0,19.389629,5.0,11.6,30.0,19.0,12.0,1.2
10640,2.605146848739496,180.0,13.0,19.389629,5.0,11.6,41.0,19.0,13.0,1.6
10641,0.8620944957983193,180.0,13.0,19.389629,5.0,11.6,49.0,18.0,14.0,2.6
10642,5.1168990336134454,180.0,13.0,19.389629,5.0,11.6,27.0,22.0,13.0,0.6
10643,4.852966218487396,180.0,13.0,19.389629,5.0,11.6,13.0,23.0,13.0,0.0
10644,5.493313403361345,180.0,13.0,19.389629,5.0,11.6,7.0,24.0,13.0,0.1
10645,5.186400336134454,180.0,13.0,19.389629,5.0,11.6,8.0,24.0,14.0,0.9
10646,4.810932983193278,180.0,13.0,19.389629,5.0,11.6,10.0,23.0,14.0,2.2
10647,3.342255420168067,180.0,13.0,19.389629,5.0,11.6,31.0,20.0,14.0,1.4
10648,3.7934069747899164,180.0,13.0,19.389629,5.0,11.6,43.0,19.0,13.0,1.1
10649,3.170322142857143,180.0,13.0,19.389629,5.0,11.6,29.0,21.0,13.0,1.8
10650,3.8953100420168068,180.0,13.0,19.389629,5.0,11.6,18.0,22.0,13.0,1.8
10651,3.9305118487394965,180.0,13.0,19.389629,5.0,11.6,19.0,23.0,13.0,2.8
10652,3.145727941176471,180.0,13.0,19.389629,5.0,11.6,19.0,22.0,13.0,0.1
10653,2.4650103361344535,180.0,13.0,19.389629,5.0,11.6,42.0,20.0,13.0,5.3
10654,2.5611020588235296,180.0,13.0,19.389629,5.0,11.6,25.0,21.0,13.0,2.1
10655,1.0925367647058823,180.0,13.0,19.389629,4.0,11.6,37.0,18.0,12.0,1.1
10656,5.481003403361345,180.0,13.0,19.389629,5.0,11.6,9.0,22.0,12.0,0.1
10657,4.967166176470588,180.0,13.0,19.389629,5.0,11.6,4.0,24.0,13.0,0.0
10658,5.303480756302521,180.0,13.0,19.389629,5.0,11.6,11.0,24.0,14.0,0.0
10659,5.569264957983194,180.0,13.0,19.389629,5.0,11.6,6.0,23.0,13.0,0.0
10660,5.166168655462185,180.0,13.0,19.389629,5.0,11.6,5.0,23.0,13.0,0.0
10661,4.868785714285714,180.0,13.0,19.389629,5.0,11.6,14.0,22.0,12.0,0.6
10662,4.047400210084033,180.0,13.0,19.389629,5.0,11.2,11.0,22.0,13.0,0.2
10663,4.006673025210084,180.0,13.0,19.389629,5.0,11.2,11.0,22.0,14.0,0.6
10664,2.4377291596638653,180.0,13.0,19.389629,5.0,11.2,24.0,20.0,12.0,0.6
10665,0.8874365966386555,180.0,13.0,19.389629,2.0,8.6,60.0,11.0,7.0,5.0
10666,5.078600966386555,180.0,13.0,19.389629,4.0,11.1,7.0,18.0,6.0,0.0
10667,5.320672773109243,180.0,13.0,19.389629,4.0,11.1,3.0,20.0,9.0,0.0
10668,5.384478823529411,180.0,13.0,19.389629,5.0,11.1,3.0,21.0,10.0,0.0
10669,4.061302689075631,180.0,13.0,19.389629,5.0,11.1,8.0,21.0,12.0,0.0
10670,5.460163235294118,180.0,13.0,19.389629,5.0,11.1,0.0,22.0,11.0,0.0
10671,5.069716302521009,180.0,13.0,19.389629,5.0,11.1,3.0,23.0,12.0,0.0
10672,5.003628067226891,180.0,13.0,19.389629,5.0,11.1,6.0,22.0,12.0,0.0
10673,4.890230672268908,180.0,13.0,19.389629,5.0,11.1,4.0,23.0,13.0,0.0
10674,4.805510210084034,180.0,13.0,19.389629,5.0,11.1,1.0,23.0,13.0,0.0
10675,4.804101134453782,180.0,13.0,19.389629,5.0,11.1,3.0,24.0,14.0,0.0
10676,5.030427731092437,180.0,13.0,19.389629,5.0,11.1,3.0,23.0,14.0,0.0
10677,2.8672310084033614,180.0,13.0,19.389629,5.0,11.1,6.0,20.0,12.0,0.2
10678,3.786126260504202,180.0,13.0,19.389629,5.0,11.1,13.0,21.0,11.0,0.1
10679,1.9355111764705883,180.0,13.0,19.389629,4.0,11.0,34.0,19.0,13.0,1.2
10680,2.030466680672269,180.0,13.0,19.389629,4.0,11.0,52.0,16.0,12.0,4.6
10681,5.4309537394957985,180.0,13.0,19.389629,4.0,11.0,20.0,19.0,12.0,0.2
10682,5.402287941176471,180.0,13.0,19.389629,5.0,11.0,6.0,22.0,12.0,0.0
10683,4.746631680672269,180.0,13.0,19.389629,5.0,11.0,2.0,23.0,11.0,0.0
10684,4.896235714285715,180.0,13.0,19.389629,5.0,11.0,1.0,23.0,12.0,0.0
10685,4.2518665546218495,180.0,13.0,19.389629,5.0,11.0,10.0,22.0,12.0,0.6
10686,1.9117776470588237,180.0,13.0,19.389629,4.0,11.0,32.0,18.0,12.0,0.0
10687,4.452004831932774,180.0,13.0,19.389629,5.0,11.0,22.0,21.0,11.0,1.1
10688,4.958614663865546,180.0,13.0,19.389629,5.0,11.0,15.0,21.0,12.0,0.5
10689,4.988466302521009,180.0,13.0,19.389629,5.0,11.0,4.0,21.0,12.0,0.1
10690,4.090252857142858,180.0,13.0,19.389629,5.0,10.6,11.0,21.0,13.0,0.2
10691,2.798116218487395,180.0,13.0,19.389629,4.0,11.0,34.0,17.0,11.0,0.2
10692,3.7628299159663867,180.0,13.0,19.389629,4.0,11.0,18.0,18.0,9.0,0.0
10693,3.948743991596639,180.0,13.0,19.389629,4.0,11.0,8.0,20.0,11.0,0.0
10694,3.1715375210084034,180.0,13.0,19.389629,5.0,11.0,8.0,20.0,12.0,0.0
10695,4.45001231092437,180.0,13.0,19.389629,4.0,11.0,11.0,20.0,11.0,0.0
10696,4.347998445378152,180.0,13.0,19.389629,4.0,11.0,9.0,19.0,8.0,0.0
10697,4.679467142857143,180.0,13.0,19.389629,4.0,11.0,3.0,20.0,8.0,0.0
10698,3.6499630672268903,180.0,13.0,19.389629,4.0,11.0,6.0,21.0,9.0,0.0
10699,4.258742268907564,180.0,13.0,19.389629,5.0,11.0,3.0,21.0,11.0,0.0
10700,4.96289474789916,180.0,13.0,19.389629,5.0,11.0,4.0,20.0,12.0,0.0
10701,5.153596470588236,180.0,13.0,19.389629,4.0,11.0,0.0,17.0,9.0,0.0
10702,4.778625588235294,180.0,13.0,19.389629,4.0,11.0,0.0,18.0,7.0,0.0
10703,4.777292058823529,180.0,13.0,19.389629,4.0,11.0,1.0,19.0,8.0,0.0
